molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D,E,F,G
C7H16O2,"1,4-heptanediol",40646-07-9,150.0,1500.0,251.48056336008,-1.4682578505081,0.0072034302846675,-1.296042655561e-05,1.1811663312308e-08,-5.4012454428199e-12,9.8170068859923e-16
C7H16O2,"1,5-heptanediol",60096-09-5,150.0,1500.0,251.48056336008,-1.4682578505081,0.0072034302846675,-1.296042655561e-05,1.1811663312308e-08,-5.4012454428199e-12,9.8170068859923e-16
C7H16O2,"1,6-heptanediol",13175-27-4,150.0,1500.0,251.48056336008,-1.4682578505081,0.0072034302846675,-1.296042655561e-05,1.1811663312308e-08,-5.4012454428199e-12,9.8170068859923e-16
C7H16O2,"1,7-heptanediol",629-30-1,150.0,1500.0,250.0312363917,-1.4487586840979,0.0071317872930139,-1.2859751454074e-05,1.1750943976888e-08,-5.3883888322298e-12,9.8194346410489e-16
C7H16O2,"2,3-heptanediol",21508-07-6,150.0,1500.0,252.92989031441,-1.4877570167313,0.0072750732754588,-1.3061101655313e-05,1.1872382645776e-08,-5.414102052399e-12,9.814579128911e-16
C7H16O2,"2,4-heptanediol",20748-86-1,150.0,1500.0,252.92989031441,-1.4877570167313,0.0072750732754588,-1.3061101655313e-05,1.1872382645776e-08,-5.414102052399e-12,9.814579128911e-16
C7H16O2,"2,6-heptanediol",5969-12-30 00:00:00,150.0,1500.0,252.92989031441,-1.4877570167313,0.0072750732754588,-1.3061101655313e-05,1.1872382645776e-08,-5.414102052399e-12,9.814579128911e-16
C7H16O2,"2-methyl-1,2-hexanediol",56255-50-6,150.0,1500.0,273.304405907,-1.7594052731342,0.0084988153342879,-1.5489755751223e-05,1.4258391055568e-08,-6.5567450265361e-12,1.1946692551253e-15
C7H16O2,"2-methyl-2,4-hexanediol",66225-35-2,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"2-methyl-2,5-hexanediol",29044-06-2,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"3-methyl-1,6-hexanediol",4089-71-8,150.0,1500.0,251.48056336008,-1.4682578505081,0.0072034302846675,-1.296042655561e-05,1.1811663312308e-08,-5.4012454428199e-12,9.8170068859923e-16
C7H16O2,"3-methyl-3,4-hexanediol",18938-47-1,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"4-methyl-1,5-hexanediol",66225-37-4,150.0,1500.0,252.92989031441,-1.4877570167313,0.0072750732754588,-1.3061101655313e-05,1.1872382645776e-08,-5.414102052399e-12,9.814579128911e-16
C7H16O2,"4-methyl-2,4-hexanediol",38836-25-8,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"5-methyl-1,5-hexanediol",1462-11-9,150.0,1500.0,273.304405907,-1.7594052731342,0.0084988153342879,-1.5489755751223e-05,1.4258391055568e-08,-6.5567450265361e-12,1.1946692551253e-15
C7H16O2,"5-methyl-2,4-hexanediol",54877-00-8,150.0,1500.0,254.37921730209,-1.5072561833956,0.0073467162682712,-1.3161776759291e-05,1.1933101983782e-08,-5.4269586643232e-12,9.8121513765186e-16
C7H16O2,"2-ethyl-1,3-pentanediol",29887-11-4,150.0,1500.0,238.86650047774,-1.2337848249067,0.0060565540591223,-1.0344017872363e-05,8.9246593670049e-09,-3.8848418383982e-12,6.7703860906323e-16
C7H16O2,"2-ethyl-1,5-pentanediol",14189-13-0,150.0,1500.0,251.48056336008,-1.4682578505081,0.0072034302846675,-1.296042655561e-05,1.1811663312308e-08,-5.4012454428199e-12,9.8170068859923e-16
C7H16O2,"3-ethyl-2,3-pentanediol",66225-32-9,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"3-ethyl-2,4-pentanediol",66225-33-0,150.0,1500.0,254.37921730209,-1.5072561833956,0.0073467162682712,-1.3161776759291e-05,1.1933101983782e-08,-5.4269586643232e-12,9.8121513765186e-16
C7H16O2,"2,2-dimethyl-1,3-pentanediol",2157-31-5,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"2,2-dimethyl-1,5-pentanediol",3121-82-2,150.0,1500.0,273.304405907,-1.7594052731342,0.0084988153342879,-1.5489755751223e-05,1.4258391055568e-08,-6.5567450265361e-12,1.1946692551253e-15
C7H16O2,"2,3-dimethyl-1,3-pentanediol",66225-52-3,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"2,3-dimethyl-2,3-pentanediol",6931-70-0,150.0,1500.0,296.57757537528,-2.0700518615444,0.00986584337267,-1.8119760042206e-05,1.6765838127657e-08,-7.725101217415e-12,1.4073950454567e-15
C7H16O2,"DL-2,4-dimethyl-1,5-pentanediol",54630-82-9,150.0,1500.0,252.92989031441,-1.4877570167313,0.0072750732754588,-1.3061101655313e-05,1.1872382645776e-08,-5.414102052399e-12,9.814579128911e-16
C7H16O2,"meso-2,4-dimethyl-1,5-pentanediol",2121-69-9,150.0,1500.0,252.92989031441,-1.4877570167313,0.0072750732754588,-1.3061101655313e-05,1.1872382645776e-08,-5.414102052399e-12,9.814579128911e-16
C7H16O2,"2,4-dimethyl-2,3-pentanediol",66225-53-4,150.0,1500.0,276.20305983482,-1.7984036058351,0.0086421013170404,-1.5691105953109e-05,1.4379829725142e-08,-6.5824582470585e-12,1.1941837039819e-15
C7H16O2,"2,4-dimethyl-2,4-pentanediol",24892-49-7,150.0,1500.0,296.57757537528,-2.0700518615444,0.00986584337267,-1.8119760042206e-05,1.6765838127657e-08,-7.725101217415e-12,1.4073950454567e-15
C7H16O2,"3,3-dimethyl-1,5-pentanediol",53120-74-4,150.0,1500.0,273.304405907,-1.7594052731342,0.0084988153342879,-1.5489755751223e-05,1.4258391055568e-08,-6.5567450265361e-12,1.1946692551253e-15
C7H16O2,"3,4-dimethyl-1,4-pentanediol",63521-36-8,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"4,4-dimethyl-1,2-pentanediol",66225-54-5,150.0,1500.0,274.75373286581,-1.778904439417,0.0085704583253539,-1.5590430851509e-05,1.4319110389656e-08,-6.5696016364354e-12,1.1944264794811e-15
C7H16O2,"erythro-4,4-dimethyl-2,3-pentanediol",23646-57-3,150.0,1500.0,276.20305983482,-1.7984036058351,0.0086421013170404,-1.5691105953109e-05,1.4379829725142e-08,-6.5824582470585e-12,1.1941837039819e-15
C7H16O2,"threo-4,4-dimethyl-2,3-pentanediol",23646-58-4,150.0,1500.0,276.20305983482,-1.7984036058351,0.0086421013170404,-1.5691105953109e-05,1.4379829725142e-08,-6.5824582470585e-12,1.1941837039819e-15
C7H16O2,"2-propyl-1,4-butanediol",62946-68-3,150.0,1500.0,251.48056336008,-1.4682578505081,0.0072034302846675,-1.296042655561e-05,1.1811663312308e-08,-5.4012454428199e-12,9.8170068859923e-16
C7H16O2,"2-isopropyl-1,4-butanediol",39497-66-0,150.0,1500.0,252.92989031441,-1.4877570167313,0.0072750732754588,-1.3061101655313e-05,1.1872382645776e-08,-5.414102052399e-12,9.814579128911e-16
C7H16O2,"2-sec-butyl-1,3-propanediol",33673-01-7,150.0,1500.0,252.92989031441,-1.4877570167313,0.0072750732754588,-1.3061101655313e-05,1.1872382645776e-08,-5.414102052399e-12,9.814579128911e-16
C7H16O2,"2-methyl-2-propyl-1,3-propanediol",78-26-2,150.0,1500.0,273.304405907,-1.7594052731342,0.0084988153342879,-1.5489755751223e-05,1.4258391055568e-08,-6.5567450265361e-12,1.1946692551253e-15
C7H16O2,"2,2-diethyl-1,3-propanediol",115-76-4,150.0,1500.0,273.304405907,-1.7594052731342,0.0084988153342879,-1.5489755751223e-05,1.4258391055568e-08,-6.5567450265361e-12,1.1946692551253e-15
C7H16O2,1-butoxy-2-propanol,5131-66-8,150.0,1500.0,-0.052431688325268,0.57767754152713,0.00038848148879461,-2.1933632122615e-06,2.9461658587979e-09,-1.7298106382148e-12,3.7729174149658e-16
C7H16O2,2-(pentyloxy)ethanol,6196-58-3,150.0,1500.0,-0.058217025429854,0.64141874693869,0.00043134671477498,-2.4353799170363e-06,3.2712471535528e-09,-1.9206787389672e-12,4.1892228563807e-16
C7H16O2,1-tert-butoxy-2-propanol,57018-52-7,150.0,1500.0,259.73240051235,-1.8556762527779,0.0092517076382165,-1.7188549985861e-05,1.6003672625596e-08,-7.4068927683532e-12,1.354211883799e-15
C7H16O2,1-isobutoxy-2-propanol,23436-19-3,150.0,1500.0,-0.049720148661569,0.54780247377562,0.0003683908494978,-2.0799316337892e-06,2.7938024739766e-09,-1.6403520617671e-12,3.5777978953149e-16
C7H16O2,"propylene glycol butyl ether, isomers",29387-86-8,150.0,1500.0,-0.051801357820556,0.5707324505614,0.00038381099333039,-2.1669936398555e-06,2.9107457644699e-09,-1.7090140985142e-12,3.7275577527538e-16
C7H16O2,1-butoxy-2-methoxyethane,13343-98-1,150.0,1500.0,-0.042482791001114,0.46806321601549,0.00031476711703054,-1.7771724940627e-06,2.3871308223111e-09,-1.4015790317341e-12,3.0570062530617e-16
C7H16O2,3-butoxy-1-propanol,10215-33-5,150.0,1500.0,-0.072347821430263,0.79710793353771,0.00053604589881513,-3.0265106266347e-06,4.0652648084969e-09,-2.3868779457043e-12,5.2060573392741e-16
C7H16O2,N-butoxypropanol (mixed isomers),63716-40-5,150.0,1500.0,-0.072347821430263,0.79710793353771,0.00053604589881513,-3.0265106266347e-06,4.0652648084969e-09,-2.3868779457043e-12,5.2060573392741e-16
C7H16O2,"isobutoxypropanol, mixed isomers",63716-39-2,150.0,1500.0,-0.072347821430263,0.79710793353771,0.00053604589881513,-3.0265106266347e-06,4.0652648084969e-09,-2.3868779457043e-12,5.2060573392741e-16
C7H16O3,dipropylene glycol monomethyl ether,34590-94-8,150.0,1500.0,129.72997765838,-0.44565403818695,0.004265266840976,-8.5834554300743e-06,8.2517262926151e-09,-3.9008543447783e-12,7.2518035475512e-16
C7H16O4,triethylene glycol monomethyl ether,112-35-6,150.0,1500.0,-175.93514742219,2.3477772928011,-0.0054016780329092,8.1080542728805e-06,-6.9613341330524e-09,3.0898385262153e-12,-5.4984860863823e-16
C7H16S,1-heptanethiol,1639-09-4,150.0,1500.0,152.54162489813,-0.40438027626485,0.0030172370309197,-5.325183494251e-06,4.7257753219201e-09,-2.1503347738499e-12,3.9642056662663e-16
C7H16S,2-heptanethiol,628-00-2,150.0,1500.0,186.03544741172,-0.88493188764596,0.0051040327374186,-9.3490135215342e-06,8.5735755719688e-09,-3.9475857958018e-12,7.2426144818045e-16
C7H16S,2-thiaoctane,20291-60-5,150.0,1500.0,205.14872416421,-1.0522416952816,0.0056561399664137,-1.0317412337141e-05,9.5604585301567e-09,-4.4661167946638e-12,8.3122660634951e-16
C7H16S,3-thiaoctane,26158-99-6,150.0,1500.0,207.754544331,-1.0992035380065,0.0058390840361119,-1.0643259778763e-05,9.8716935737745e-09,-4.6184034258157e-12,8.6093258836332e-16
C7H16S,4-thiaoctane,1613-46-3,150.0,1500.0,207.94651271313,-1.1081304492435,0.0058715794481477,-1.072233937365e-05,1.0012445918836e-08,-4.7269462370358e-12,8.8946218022821e-16
C7H17N,heptylamine,111-68-2,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,"2,4-dimethyl-2-pentanamine",64379-30-2,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,2-heptanamine,123-82-0,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,4-heptanamine,16751-59-0,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,3-methyl-1-hexanamine,65530-93-0,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,4-methyl-2-hexanamine,105-41-9,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,4-methyl-1-hexylamine,34263-68-8,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,methylhexylamine,35161-70-7,150.0,1500.0,188.88170416704,-0.98823717886636,0.0055430388882432,-1.0038540305829e-05,9.0937725253268e-09,-4.1260285759106e-12,7.4446794286632e-16
C7H17N,ethylpentylamine,17839-26-8,150.0,1500.0,188.88170416704,-0.98823717886636,0.0055430388882432,-1.0038540305829e-05,9.0937725253268e-09,-4.1260285759106e-12,7.4446794286632e-16
C7H17N,dimethylpentylamine,26153-88-8,150.0,1500.0,193.37137533438,-1.0794623003395,0.0060213399134886,-1.1077466105451e-05,1.0205267290749e-08,-4.70710117146e-12,8.6254499767374e-16
C7H17N,dimethyl-2-pentylamine,57303-85-2,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,dimethyl-3-pentylamine,18636-94-7,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,dimethyl-2-methylbutylamine,66225-39-6,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,dimethyl-3-methylbutylamine,2315-43-7,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,"dimethyl-1,1-dimethylpropylamine",57757-60-5,150.0,1500.0,216.7700721767,-1.3912350304396,0.0073922435364139,-1.3714090062566e-05,1.2718694041566e-08,-5.8781903357245e-12,1.0757687785689e-15
C7H17N,"dimethyl-1,2-dimethylpropylamine",66225-38-5,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,"dimethyl-2,2-dimethylpropylamine",10076-31-0,150.0,1500.0,216.7700721767,-1.3912350304396,0.0073922435364139,-1.3714090062566e-05,1.2718694041566e-08,-5.8781903357245e-12,1.0757687785689e-15
C7H17N,methylethylbutylamine,66225-40-9,150.0,1500.0,193.37137533438,-1.0794623003395,0.0060213399134886,-1.1077466105451e-05,1.0205267290749e-08,-4.70710117146e-12,8.6254499767374e-16
C7H17N,methylethyl-sec-butylamine,66225-41-0,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,methylethylisobutylamine,60247-14-5,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,methylethyl-tert-butylamine,52841-28-8,150.0,1500.0,216.7700721767,-1.3912350304396,0.0073922435364139,-1.3714090062566e-05,1.2718694041566e-08,-5.8781903357245e-12,1.0757687785689e-15
C7H17N,methyldipropylamine,3405-42-3,150.0,1500.0,193.37137533438,-1.0794623003395,0.0060213399134886,-1.1077466105451e-05,1.0205267290749e-08,-4.70710117146e-12,8.6254499767374e-16
C7H17N,methylpropylisopropylamine,66225-42-1,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,methyldiisopropylamine,10342-97-9,150.0,1500.0,196.43858465517,-1.119973838079,0.0061698381400006,-1.1287727772155e-05,1.0334762834868e-08,-4.7364980516511e-12,8.6273010235857e-16
C7H17N,diethylpropylamine,4458-31-5,150.0,1500.0,193.37137533438,-1.0794623003395,0.0060213399134886,-1.1077466105451e-05,1.0205267290749e-08,-4.70710117146e-12,8.6254499767374e-16
C7H17N,diethylisopropylamine,6006-15-1,150.0,1500.0,194.90497999178,-1.0997180691715,0.006095589026582,-1.118259693848e-05,1.0270015062485e-08,-4.7217996113966e-12,8.626375499858e-16
C7H17N,N-tert-butylisopropylamine,7515-80-2,150.0,1500.0,188.88170416704,-0.98823717886636,0.0055430388882432,-1.0038540305829e-05,9.0937725253268e-09,-4.1260285759106e-12,7.4446794286632e-16
C7H17N,(S)-2-heptylamine,44745-29-1,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,(R)-2-heptylamine,6240-90-0,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,N-propylbutylamine,20193-21-9,150.0,1500.0,188.88170416704,-0.98823717886636,0.0055430388882432,-1.0038540305829e-05,9.0937725253268e-09,-4.1260285759106e-12,7.4446794286632e-16
C7H17N,3-aminoheptane,28292-42-4,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17N,5-methyl-2-hexylamine,28292-43-5,150.0,1500.0,203.87124182934,-1.0933389110204,0.0058935576122519,-1.0695068323137e-05,9.7606096435077e-09,-4.468333845383e-12,8.1372358194763e-16
C7H17NO,"1-(diethylamino)-2-propanol, (-n++)",78738-36-0,150.0,1500.0,153.28886780338,-1.0239484698576,0.0050120185384819,-9.2581186221471e-06,8.6852343187224e-09,-4.0778173684788e-12,7.5801134205546e-16
C7H17NO,2-(diethylamino)-1-propanol,611-12-1,150.0,1500.0,157.59127130606,-1.0526879310864,0.0051526923289568,-9.5179689456028e-06,8.929005330693e-09,-4.1922706612139e-12,7.7928666808071e-16
C7H17NO,3-(diethylamino)-1-propanol,622-93-5,150.0,1500.0,174.40204320613,-1.1649815661307,0.0057023467277013,-1.0533281556046e-05,9.8814912827964e-09,-4.6394737667346e-12,8.6241570393822e-16
C7H17NO,2-[isopentylamino]ethanol,34240-76-1,150.0,1500.0,187.66358153496,-1.2535668110132,0.0061359534009029,-1.1334232706989e-05,1.0632880275494e-08,-4.9922595377607e-12,9.2799382861756e-16
C7H17NO,3-butoxypropylamine,16499-88-0,150.0,1500.0,162.20767107502,-1.083524844154,0.0053036327175347,-9.7967835614204e-06,9.1905671415118e-09,-4.3150769386971e-12,8.0211470152233e-16
C7H17NO,1-diethylamino-2-propanol,4402-32-8,150.0,1500.0,166.06291562286,-1.1092773454248,0.0054296859492693,-1.0029627028333e-05,9.4090024579502e-09,-4.4176348312088e-12,8.2117883283288e-16
C7H17NO,4-amino-2-methyl-3-hexanol,63765-80-0,150.0,1500.0,166.06291562286,-1.1092773454248,0.0054296859492693,-1.0029627028333e-05,9.4090024579502e-09,-4.4176348312088e-12,8.2117883283288e-16
C7H17NO2,"3-(diethylamino)-1,2-propanediol",621-56-7,150.0,1500.0,181.77334224282,-1.04643266976,0.0054300874035551,-1.0290553886909e-05,9.8800843496738e-09,-4.7354527249623e-12,8.9596046259207e-16
C7H17NO2,"(S)-3-tert-butylamino-1,2-propanediol",30315-46-9,150.0,1500.0,131.84674855938,-0.75901528454613,0.0039386378644956,-7.4641091704125e-06,7.1663808389899e-09,-3.4347943267104e-12,6.4987237600616e-16
C7H18N2,"N,N-diethyl-1,3-propanediamine",104-78-9,150.0,1500.0,101.35370867794,-0.2985495051953,0.0029069031381794,-6.0090363376788e-06,6.0366569242993e-09,-2.9928642428746e-12,5.8172210011285e-16
C7H18N2,"1,7-heptanediamine",646-19-5,150.0,1500.0,137.83706086874,-0.40601559509283,0.0039532740350588,-8.1720532816483e-06,8.2096161942563e-09,-4.0701777596684e-12,7.9111919622193e-16
C7H18N2,"N,N,N',N'-tetramethyl-1,3-propanediamine",110-95-2,150.0,1500.0,88.020379626575,-0.25927458532163,0.0025244928982897,-5.2185328643664e-06,5.2425198950949e-09,-2.5991456088126e-12,5.0519513060636e-16
C7H18N2,"N,N-diethyl-N'-methylethylenediamine",104-79-0,150.0,1500.0,95.720548551632,-0.28195635677486,0.0027453397287783,-5.6750587844867e-06,5.7011442407669e-09,-2.8265231826845e-12,5.4939043954955e-16
C7H18N2,"N,N,2,2-tetramethyl-1,3-propanediamine",53369-71-4,150.0,1500.0,94.625973772094,-0.27873215526105,0.0027139464726948,-5.6101638747364e-06,5.6359510408348e-09,-2.7942015848483e-12,5.4310810053361e-16
C7H18N2,3-diethylaminopropylamine,14642-66-1,150.0,1500.0,102.39648443552,-0.30162112660419,0.0029368107584708,-6.0708601993669e-06,6.0987649601984e-09,-3.0236562727862e-12,5.8770713749064e-16
C8H4Cl2O2,isophthaloyl chloride,99-63-8,150.0,1500.0,63.323095527438,0.24350620244252,0.00064608744451347,-1.6418117444688e-06,1.6248945285517e-09,-7.8988803612146e-13,1.5450860955257e-16
C8H4O3,phthalic anhydride,85-44-9,150.0,1500.0,72.728633016204,-0.29365774673127,0.0022540155961354,-3.7402843752693e-06,2.948160727845e-09,-1.1547962295707e-12,1.814303945765e-16
C8H6,ethynylbenzene,536-74-3,150.0,1500.0,94.745521624107,-0.53424607629473,0.0035526925999972,-6.7483287956443e-06,6.1467857060887e-09,-2.7298040455378e-12,4.7409508976472e-16
C8H6O2,"1,4-benzenedicarboxaldehyde",623-27-8,150.0,1500.0,113.54933093523,-0.66403065380005,0.0044835472166442,-8.5009880323489e-06,7.8301720598326e-09,-3.5736978068941e-12,6.4567297989212e-16
C8H6O3,2-formylbenzoic acid,119-67-5,150.0,1500.0,85.545863743836,-0.32158103851608,0.0027730033925625,-4.9829188027146e-06,4.3874517514213e-09,-1.9899965623781e-12,3.7022784623411e-16
C8H6O3,4-formylbenzoic acid,619-66-9,150.0,1500.0,85.545863743836,-0.32158103851608,0.0027730033925625,-4.9829188027146e-06,4.3874517514213e-09,-1.9899965623781e-12,3.7022784623411e-16
C8H6O4,isophthalic acid,121-91-5,150.0,1500.0,115.94996331325,-0.77360914928561,0.0045971640297163,-8.4056896027001e-06,7.5724868766401e-09,-3.4046500171235e-12,6.0928919943768e-16
C8H6O4,phthalic acid,88-99-3,150.0,1500.0,115.94996331325,-0.77360914928561,0.0045971640297163,-8.4056896027001e-06,7.5724868766401e-09,-3.4046500171235e-12,6.0928919943768e-16
C8H6O4,terephthalic acid,100-21-0,150.0,1500.0,115.94996331325,-0.77360914928561,0.0045971640297163,-8.4056896027001e-06,7.5724868766401e-09,-3.4046500171235e-12,6.0928919943768e-16
C8H6S,benzothiophene,95-15-8,150.0,1500.0,117.77197806514,-0.67895810620691,0.0043653103643674,-8.4981228868869e-06,8.045587367937e-09,-3.7560946865448e-12,6.9127796926416e-16
C8H7Br,1-bromo-2-vinylbenzene,2039-88-5,150.0,1500.0,91.226337694365,-0.33244139932498,0.0031295453641131,-6.3912142481716e-06,6.1845528817681e-09,-2.9328052653557e-12,5.4690632927212e-16
C8H7Br,1-bromo-3-vinylbenzene,2039-86-3,150.0,1500.0,91.414013329324,-0.3435926006712,0.0031431554990658,-6.3759693252425e-06,6.1484130987924e-09,-2.9107987245131e-12,5.4247803923435e-16
C8H7Cl,2-chlorostyrene,2039-87-4,150.0,1500.0,93.217284576332,-0.37436454560101,0.0032314130091171,-6.4605466758936e-06,6.142923361472e-09,-2.8625965044437e-12,5.2438407076859e-16
C8H7Cl,3-chlorostyrene,2039-85-2,150.0,1500.0,93.217284576332,-0.37436454560101,0.0032314130091171,-6.4605466758936e-06,6.142923361472e-09,-2.8625965044437e-12,5.2438407076859e-16
C8H7F,1-vinyl-2-fluorobenzene,394-46-7,150.0,1500.0,105.40451607445,-0.56586291791849,0.004030498855918,-8.0564281492646e-06,7.8232566363897e-09,-3.7525297601453e-12,7.0904081894044e-16
C8H7F,1-vinyl-3-fluorobenzene,350-51-6,150.0,1500.0,105.67259452654,-0.60836703646949,0.0041033637112216,-8.1024771192861e-06,7.8262828378456e-09,-3.7462096713436e-12,7.0758468349943e-16
C8H7N,indole,120-72-9,150.0,1500.0,24.231808702047,0.068580001187378,0.0016628090904706,-3.5788958268053e-06,3.4040491549227e-09,-1.5780170192172e-12,2.8890279073668e-16
C8H7N,benzeneacetonitrile,140-29-4,150.0,1500.0,153.07295161474,-0.94974810555257,0.0049777486449167,-9.1592109231593e-06,8.4269510991908e-09,-3.8661680123698e-12,7.0273018593713e-16
C8H7N,2-methylbenzonitrile,529-19-1,150.0,1500.0,22.229666991242,0.5511369569775,-0.00065711458849707,5.6641786019576e-07,-2.2239180239436e-10,2.0700728519169e-15,1.3289362867643e-17
C8H7N,3-methylbenzonitrile,620-22-4,150.0,1500.0,24.22774593209,0.60067504305598,-0.00071617830927725,6.173294477974e-07,-2.4238114438395e-10,2.2561389745927e-15,1.4483856353414e-17
C8H7N,4-methylbenzonitrile,104-85-8,150.0,1500.0,25.256094247497,0.62617073530696,-0.00074657654465381,6.4353203554264e-07,-2.5266902612386e-10,2.3518998136477e-15,1.5098624834135e-17
C8H7NO,3-methoxybenzonitrile,1527-89-5,150.0,1500.0,123.51435388728,-0.80597979822557,0.0051588997690621,-1.0412561875996e-05,1.0282298249295e-08,-4.9975487016948e-12,9.529980036626e-16
C8H7NO,4-methoxybenzonitrile,874-90-8,150.0,1500.0,118.42113195971,-0.73895154903133,0.0048532628690698,-9.8004808921088e-06,9.6733542859579e-09,-4.7018229425679e-12,8.9704709671224e-16
C8H8,styrene,100-42-5,150.0,1500.0,41.719401071618,0.34001266449765,-0.00043359531133681,1.3735208695031e-06,-1.9134599830719e-09,1.1090486660934e-12,-2.2977830675244e-16
C8H8,"1,3,5,7-cyclooctatetraene",629-20-9,150.0,1500.0,105.1244665312,-0.61324466412635,0.0039208522835129,-7.3046275824177e-06,6.5954815847871e-09,-2.9246627331924e-12,5.0952664490385e-16
C8H8Br2,"1,2-bis(bromomethyl)benzene",91-13-4,150.0,1500.0,55.852851108663,0.36025703256447,0.0010626475524785,-3.8107434643364e-06,4.9747143937691e-09,-2.9203022338191e-12,6.3766361938817e-16
C8H8Br2,"1,3-bis(bromomethyl)benzene",626-15-3,150.0,1500.0,55.852851108663,0.36025703256447,0.0010626475524785,-3.8107434643364e-06,4.9747143937691e-09,-2.9203022338191e-12,6.3766361938817e-16
C8H8Br2,"1,4-bis(bromomethyl)benzene",623-24-5,150.0,1500.0,48.157855720442,0.31062346607876,0.00091624378141383,-3.2857272329568e-06,4.2893348012854e-09,-2.5179644519298e-12,5.498110117959e-16
