molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D
C2N2,cyanogen,460-19-5,250,1500,-0.0064043321395017,6.220654831674809e-05,-2.92538495787047e-09,-9.36393440229557e-13
C3F6,hexafluoropropylene,116-15-4,250,1500,-0.00990265247340014,6.98365228252167e-05,2.8833957804857703e-08,-1.62096001053168e-11
C3F6O,hexafluoroacetone,684-16-2,250,1500,-0.009167485237964429,6.53372198435668e-05,7.2055370729507e-09,-6.02810533951185e-12
C3F8,octafluoropropane,76-19-7,250,1500,-0.0105511449204932,8.265457567844e-05,-2.07096095140843e-09,-4.97561719826588e-12
C3H2F6,"1,1,2,2,3,3-hexafluoropropane",680-00-2,250,1500,-0.00783532969825549,5.534653065817379e-05,2.7466305574808698e-08,-1.5573244789483697e-11
C3H2F6,"1,1,1,3,3,3-hexafluoropropane",690-39-1,250,1500,-0.00872113159577583,6.17270986698393e-05,2.8739990785146098e-08,-1.66512422085113e-11
C3H2F6,"1,1,1,2,3,3-hexafluoropropane",431-63-0,250,1500,-0.00858025006994643,6.07470640725884e-05,2.83704767725204e-08,-1.6417756988851002e-11
C3H2F6,"1,1,1,2,2,3-hexafluoropropane",677-56-5,250,1500,-0.00740740808723505,5.25910962490535e-05,2.36262919169356e-08,-1.38525622805794e-11
C3H2N2,malononitrile,109-77-3,250,1500,-0.00210777224742354,2.03091319491283e-05,4.71707233290499e-08,-1.59057762325228e-11
C3H3Cl,propargyl chloride,624-65-7,250,1500,-0.00510043024285962,3.95550659090832e-05,4.3992770245675595e-08,-1.6927808478003498e-11
C3H3F5,"1,1,2,2,3-pentafluoropropane",679-86-7,250,1500,-0.00880965618485868,6.239658884509809e-05,2.28983458218589e-08,-9.786248911496741e-12
C3H3F5,"1,1,2,3,3-pentafluoropropane",24270-66-4,250,1500,-0.00790120345464142,5.6037869833032105e-05,1.96854176602786e-08,-8.50326598469101e-12
C3H3F5,"1,1,1,3,3-pentafluoropropane",460-73-1,250,1500,-0.00968109146007015,6.91007339632865e-05,1.78141824684596e-08,-8.373267016203119e-12
C3H3F5,"1,1,1,2,3-pentafluoropropane",431-31-2,250,1500,-0.00968109146007015,6.91007339632865e-05,1.78141824684596e-08,-8.373267016203119e-12
C3H3F5,"1,1,1,2,2-pentafluoropropane",1814-88-6,250,1500,-0.0128508713927507,8.771035521634191e-05,2.09835826197423e-10,-2.30792722015039e-12
C3H3N,acrylonitrile,107-13-1,250,1500,-0.00596933406754917,4.43440796289854e-05,8.24589928696248e-08,-3.08016042486627e-11
C3H3NO,oxazole,288-42-6,250,1500,-0.00600072372190612,2.99049013598302e-05,6.96847220525594e-08,-2.6790519538440997e-11
C3H4,methylacetylene,74-99-7,250,1500,-0.00571008635345059,7.40334607776588e-05,4.45597851494928e-08,-1.78463819777859e-11
C3H4,allene,463-49-0,250,1500,-0.00993206230313911,7.113446384526641e-05,7.09729374850099e-08,-2.78409592305099e-11
C3H4Br4,"1,1,1,3-tetrabromopropane",62127-50-8,250,1500,-0.00166977031887554,1.44608957649654e-05,8.83910555857984e-09,-2.7853837782505498e-12
C3H4Br4,"1,1,3,3-tetrabromopropane",51525-97-4,250,1500,-0.0010409985899305,1.07711959861024e-05,1.19128492415322e-08,-3.88123048291686e-12
C3H4Br4,"1,2,2,3-tetrabromopropane",54268-02-9,250,1500,-0.00171858136201758,1.47657232459867e-05,8.74551779771774e-09,-2.78267323940469e-12
C3H4Br4,"1,1,2,2-tetrabromopropane",34570-59-7,250,1500,-0.00192526360677935,1.61532217497437e-05,8.90586249485244e-09,-2.86408428630592e-12
C3H4Br4,"1,1,1,2-tetrabromopropane",62127-49-5,250,1500,-0.0018431907105310398,1.5639769811832698e-05,9.08438702843908e-09,-2.87800408772663e-12
C3H4Br4,"1,1,2,3-tetrabromopropane",34581-76-5,250,1500,-0.00107986872307652,1.10159750281548e-05,1.18757950959209e-08,-3.89653711825957e-12
C3H4Cl2,"2,3-dichloropropene",78-88-6,250,1500,-0.0028866287658409102,2.72065808544178e-05,4.39643986008291e-08,-1.67372371194965e-11
C3H4Cl2,"1,1-dichloropropene",563-58-6,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl2,"cis-1,2-dichloropropene",6923-20-2,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl2,"trans-1,2-dichloropropene",7069-38-7,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl2,"cis-1,3-dichloropropene",10061-01-5,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl2,"trans-1,3-dichloropropene",10061-02-6,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl2,"3,3-dichloropropene",563-57-5,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl2,"1,3-dichloropropene",542-75-6,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl2,"1,2-dichloropropene",563-54-2,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl2,dichloropropene,26952-23-8,250,1500,-0.00286754124347967,2.7026680263605e-05,4.36736887418661e-08,-1.66265639385298e-11
C3H4Cl4,"1,1,3,3-tetrachloropropane",1653-17-4,250,1500,-0.00215088885342035,2.10691421312238e-05,3.34370593993775e-08,-1.35431735468876e-11
C3H4Cl4,"1,1,2,3-tetrachloropropane",18495-30-2,250,1500,-0.00202027738679381,2.02035253560783e-05,3.38222685797192e-08,-1.35931616131218e-11
C3H4Cl4,"1,2,2,3-tetrachloropropane",13116-53-5,250,1500,-0.00332169814784168,2.7537203094252696e-05,2.61089906171969e-08,-1.09137375402688e-11
C3H4Cl4,"1,1,1,3-tetrachloropropane",1070-78-6,250,1500,-0.00339038372041601,2.7986790527212202e-05,2.58688046444406e-08,-1.0868425040292198e-11
C3H4Cl4,"1,1,1,2-tetrachloropropane",812-03-3,250,1500,-0.00364141521600804,2.9511597027676397e-05,2.58784945285173e-08,-1.09665258354299e-11
C3H4Cl4,"1,1,2,2-tetrachloropropane",13116-60-4,250,1500,-0.0035682376942666703,2.90321366239758e-05,2.6142913555991603e-08,-1.10187674184518e-11
C3H4F4,"1,1,2,3-tetrafluoropropane",,250,1500,-0.00597227823404313,4.34150735445877e-05,5.86943315725554e-08,-2.5348451076647498e-11
C3H4F4,"1,1,3,3-tetrafluoropropane",66794-30-7,250,1500,-0.00597227823404313,4.34150735445877e-05,5.86943315725554e-08,-2.5348451076647498e-11
C3H4F4,"1,1,2,2-tetrafluoropropane",40723-63-5,250,1500,-0.0085317303941128,5.71765141994578e-05,4.565685156463019e-08,-2.07487574711665e-11
C3H4F4,"1,1,1,3-tetrafluoropropane",460-36-6,250,1500,-0.008120525318910679,5.49139054771121e-05,4.50488394532098e-08,-2.03904918891693e-11
C3H4F4,"1,1,1,2-tetrafluoropropane",421-48-7,250,1500,-0.00895549542711578,6.0450304137615895e-05,4.8026082814590595e-08,-2.36639797111305e-11
C3H4F4,"1,2,2,3-tetrafluoropropane",813-75-2,250,1500,-0.00820146264644485,5.54973439454802e-05,4.46406524454612e-08,-2.0287528476023e-11
C3H4I4,"1,1,1,2-tetraiodopropane",66794-31-8,250,1500,-0.00157410244321736,1.4599109128263599e-05,2.9808621945459005e-09,-1.86493533289583e-13
C3H4I4,"1,1,1,3-tetraiodopropane",66794-32-9,250,1500,-0.00152902844430196,1.4326212425871201e-05,3.06024917885565e-09,-2.3610082410878897e-13
C3H4I4,"1,1,2,2-tetraiodopropane",66794-33-0,250,1500,-0.00157410244321736,1.4599109128263599e-05,2.9808621945459005e-09,-1.86493533289583e-13
C3H4I4,"1,1,2,3-tetraiodopropane",66794-21-6,250,1500,-0.00108391729074253,1.18606745255382e-05,6.028231788682579e-09,-1.32436434549961e-12
C3H4I4,"1,1,3,3-tetraiodopropane",66794-34-1,250,1500,-0.00108391729074253,1.18606745255382e-05,6.028231788682579e-09,-1.32436434549961e-12
C3H4I4,"1,2,2,3-tetraiodopropane",66794-20-5,250,1500,-0.00152902844430196,1.4326212425871201e-05,3.06024917885565e-09,-2.3610082410878897e-13
C3H4O,acrolein,107-02-8,250,1500,-0.00825119201105139,5.47987430646452e-05,8.274959241678281e-08,-3.27088464451966e-11
C3H4O,propargyl alcohol,107-19-7,250,1500,-0.00372595683930994,3.0149237506363e-05,6.606403205402171e-08,-2.40809303694512e-11
C3H4O2,acrylic acid,'79-10-7',250,1500,-0.00513323694791004,3.42316421532728e-05,5.5115300295632396e-08,-2.0964977740836103e-11
C3H4O2,βpropiolactone,57-57-8,250,1500,-0.0037204944749636296,1.8929799635244e-05,1.29320688923561e-07,-4.7749980051261705e-11
C3H4O2,vinyl formate,692-45-5,250,1500,-0.007452934349457359,4.49782409553028e-05,6.58481017215692e-08,-2.53117720666138e-11
C3H4O3,ethylene carbonate,96-49-1,250,1500,-0.00295056060750752,1.57643952170802e-05,1.22464394778625e-07,-4.40745693834156e-11
C3H4O3,pyruvic acid,127-17-3,250,1500,-0.00292929843807855,2.1853488277716002e-05,4.3296096777322e-08,-1.553301388675e-11
C3H5Br,2-bromo-1-propene,557-93-7,250,1500,-0.00376605067974738,2.5811555002648898e-05,5.28531862054933e-08,-2.06338247360491e-11
C3H5Br,3-bromo-1-propene,106-95-6,250,1500,-0.00352281643064695,2.39290564824941e-05,5.3393985805766104e-08,-2.0586331824391998e-11
C3H5Br,trans-1-bromo-1-propene,590-15-8,250,1500,-0.0028260134653759397,1.94016559992958e-05,5.8818722996292305e-08,-2.2649730939093697e-11
C3H5Br,cis-1-bromo-1-propene,590-13-6,250,1500,-0.00322245088224106,1.8051190211331102e-05,6.1834020782241e-08,-2.40269204531846e-11
C3H5Br,1-bromo-1-propene,590-14-7,250,1500,-0.0028938088178971197,1.98560485423413e-05,5.8481883914130596e-08,-2.25695946735448e-11
C3H5Br3,"1,1,1-tribromopropane",62127-61-1,250,1500,-0.0028249584532294898,2.15501623681478e-05,1.20982789543873e-08,-3.19031901553463e-12
C3H5Br3,"1,1,2-tribromopropane",14602-62-1,250,1500,-0.0018986755436838899,1.63042615832194e-05,1.7228924784865702e-08,-5.063404987702861e-12
C3H5Br3,"1,1,3-tribromopropane",23511-78-6,250,1500,-0.00174248859850505,1.52836730060119e-05,1.66669421149127e-08,-4.90918676708307e-12
C3H5Br3,"1,2,2-tribromopropane",14476-30-3,250,1500,-0.00283383567996414,2.1605784787107997e-05,1.2072248204121102e-08,-3.18534439696165e-12
C3H5Br3,"1,2,3-tribromopropane",'96-11-7',250,1500,-0.00162824251699957,1.45616788872991e-05,1.6901883026725002e-08,-4.92701606113828e-12
C3H5Cl,trans-1-chloro-1-propene,16136-85-9,250,1500,-0.00416669430705028,2.69894933016667e-05,7.938280694266809e-08,-3.10633837445025e-11
C3H5Cl,1-chloro-1-propene,590-21-6,250,1500,-0.0052325754244261,3.7029940372365e-05,6.61843946038563e-08,-2.60560750714334e-11
C3H5Cl,cis-1-chloro-1-propene,16136-84-8,250,1500,-0.0044538977697872,2.57093711786647e-05,8.220762581097679e-08,-3.23454672511035e-11
C3H5Cl,3-chloro-1-propene,107-05-1,250,1500,-0.00433355281332907,2.8459564454908696e-05,7.97889467964781e-08,-3.10131954396884e-11
C3H5Cl,2-chloro-1-propene,557-98-2,250,1500,-0.00555803668299754,3.93951096957755e-05,6.532362094010349e-08,-2.5926738056221898e-11
C3H5ClO,α-epichlorohydrin,106-89-8,250,1500,-0.00461448832794296,2.6820135097842602e-05,7.893471455588371e-08,-3.1148740377148005e-11
C3H5ClO2,methyl chloroacetate,96-34-4,250,1500,-0.00405942664536018,2.7676524042236797e-05,5.5914796446993305e-08,-2.2200655257043e-11
C3H5ClO2,ethyl chloroformate,541-41-3,250,1500,-0.00162904773296291,1.41167884677052e-05,4.39768665701741e-08,-1.76014399090338e-11
C3H5Cl3,"1,1,3-trichloropropane",20395-25-9,250,1500,-0.00244150853629942,2.2781379895730302e-05,4.03042071941681e-08,-1.47251045413669e-11
C3H5Cl3,"1,2,2-trichloropropane",3175-23-3,250,1500,-0.00436037787968965,3.36431917342304e-05,3.0342392775294194e-08,-1.12874340395401e-11
C3H5Cl3,"1,1,2-trichloropropane",598-77-6,250,1500,-0.00277729983144712,2.48618673387105e-05,4.04135843596273e-08,-1.48730652628824e-11
C3H5Cl3,"1,1,1-trichloropropane",7789-89-1,250,1500,-0.00468448835365849,3.57972401063933e-05,2.9032704626984102e-08,-1.09790623659189e-11
C3H5Cl3,"1,2,3-trichloropropane",96-18-4,250,1500,-0.00184325058040942,1.97086373717177e-05,4.4699740978999105e-08,-1.62039620220263e-11
C3H5F,cis-1-fluoro-1-propene,19184-10-2,250,1500,-0.007961504511125959,5.06918666516403e-05,7.601626293483581e-08,-2.6807958349864602e-11
C3H5F,trans-1-fluoro-1-propene,20327-65-5,250,1500,-0.007961504511125959,5.06918666516403e-05,7.601626293483581e-08,-2.6807958349864602e-11
C3H5F,2-fluoro-1-propene,1184-60-7,250,1500,-0.00810148235884671,5.7944047043125796e-05,7.66723306978515e-08,-3.18278008349607e-11
C3H5F,3-fluoro-1-propene,818-92-8,250,1500,-0.007387505252036559,4.7104448325481606e-05,9.528382183548e-08,-3.89032637333159e-11
C3H5F3,"1,1,1-trifluoropropane",421-07-8,250,1500,-0.011652150329656,8.239568395632041e-05,1.65727097825045e-08,-5.17981231150625e-12
C3H5F3,"1,2,3-trifluoropropane",66794-36-3,250,1500,-0.0112812613039971,7.95693262530822e-05,1.77477291909495e-08,-5.51570386022226e-12
C3H5F3,"1,2,2-trifluoropropane",811-94-9,250,1500,-0.0116125941014858,8.1829111283979e-05,1.88005455891948e-08,-5.8318563003626295e-12
C3H5F3,"1,1,2-trifluoropropane",36011-19-5,250,1500,-0.0115374667127849,8.1299886020714e-05,1.8674655277298e-08,-5.79284423953593e-12
C3H5F3,"1,1,3-trifluoropropane",24270-67-5,250,1500,-0.0112812613039971,7.95693262530822e-05,1.77477291909495e-08,-5.51570386022226e-12
C3H5I,cis-1-iodo-1-propene,7796-36-3,250,1500,-0.0024511872593201,1.7313995596442902e-05,4.15588089962227e-08,-1.53625386530629e-11
C3H5I,trans-1-iodo-1-propene,7796-54-5,250,1500,-0.0024511872593201,1.7313995596442902e-05,4.15588089962227e-08,-1.53625386530629e-11
C3H5I,2-iodo-1-propene,4375-96-6,250,1500,-0.0019128293469154898,1.52356026674419e-05,4.39144156984424e-08,-1.64459585114842e-11
C3H5I,3-iodo-1-propene,556-56-9,250,1500,-0.00186810306596721,1.60428874704484e-05,4.427612346690299e-08,-1.65498275747512e-11
C3H5I3,"1,1,1-triiodopropane",,250,1500,-0.00186916753769695,1.5908221866049696e-05,9.2995966634764e-09,-2.63076201667122e-12
C3H5I3,"1,1,2-triiodopropane",,250,1500,-0.00126480029947829,1.26107549069359e-05,1.34053769181837e-08,-4.12758343597005e-12
C3H5I3,"1,1,3-triiodopropane",,250,1500,-0.0012108845768251599,1.22984920380265e-05,1.33187031698927e-08,-4.11935972240924e-12
C3H5I3,"1,2,2-triiodopropane",,250,1500,-0.00186916753769695,1.5908221866049696e-05,9.2995966634764e-09,-2.63076201667122e-12
C3H5I3,"1,2,3-triiodopropane",,250,1500,-0.0012108845768251599,1.22984920380265e-05,1.33187031698927e-08,-4.11935972240924e-12
C3H5N,propionitrile,107-12-0,250,1500,-0.0035838055209387702,2.6143759085860396e-05,1.25371893405719e-07,-4.75319620851586e-11
C3H5N,ethyl isocyanide,624-79-3,250,1500,-0.00230668000498801,1.8064603354176e-05,1.0331867549806801e-07,-4.06591269456685e-11
C3H5NO,acrylamide,'79-06-1',250,1500,-0.000805824970369485,6.23275920491018e-06,9.99146509601605e-08,-3.6480221824103395e-11
C3H5NO,ethyl isocyanate,109-90-0,250,1500,-0.0056624869125296105,3.50459239088292e-05,5.69968819021698e-08,-2.11121124363207e-11
C3H5NO,hydracrylonitrile,109-78-4,250,1500,-0.00117091465636861,1.01313607698995e-05,4.57409142152854e-08,-1.65878022630058e-11
C3H5NO,lactonitrile,78-97-7,250,1500,-0.000321697393483481,6.798933968234359e-06,5.85504199841748e-08,-2.1500259460522803e-11
C3H6,cyclopropane,75-19-4,250,1500,-0.000355316807408274,3.6555518271707504e-05,1.1292086494789099e-07,-5.1471591042009503e-11
C3H6,propylene,115-07-1,250,1500,-0.0153268860290874,9.076530627380881e-05,6.814388888889e-08,-2.6984126984127397e-11
C3H6Br2,"2,2-dibromopropane",594-16-1,250,1500,-0.00345791163229526,2.43901879755422e-05,3.23710587997385e-08,-1.2406853705374301e-11
C3H6Br2,"1,1-dibromopropane",598-17-4,250,1500,-0.00181939232735899,1.5231516691546301e-05,3.98443068004493e-08,-1.4968221106468102e-11
C3H6Br2,"1,2-dibromopropane",78-75-1,250,1500,-0.0019623944137975398,1.57694537885922e-05,3.9981475800097e-08,-1.49991870277876e-11
C3H6Br2,"1,3-dibromopropane",109-64-8,250,1500,-0.00132762016303528,1.21933588648618e-05,3.94333910709252e-08,-1.4565106323416e-11
C3H6Cl2,dichloropropane,26638-19-7,250,1500,-0.00215135016329765,2.0862790229784303e-05,6.57636389570895e-08,-2.4459439645526304e-11
C3H6Cl2,"1,2-dichloropropane, (-n++)",26198-63-0,250,1500,-0.00206437338889101,1.9317536316276e-05,6.94379252856366e-08,-2.58801283429113e-11
C3H6Cl2,"2,2-dichloropropane",594-20-7,250,1500,-0.00551226537622312,4.03859499208135e-05,4.8211989532935e-08,-1.87982748528193e-11
C3H6Cl2,"1,3-dichloropropane",142-28-9,250,1500,-0.0017244103674992099,1.79584717778975e-05,6.69607070580489e-08,-2.46203923135685e-11
C3H6Cl2,"1,1-dichloropropane",78-99-9,250,1500,-0.00242078349017967,2.1779938229959303e-05,6.76461942917138e-08,-2.52907241137806e-11
C3H6Cl2,"1,2-dichloropropane",78-87-5,250,1500,-0.0020216593408096803,1.90292845694727e-05,6.96067137218053e-08,-2.5913758978326e-11
C3H6F2,"1,1-difluoropropane",430-61-5,250,1500,-0.00595514654573409,4.18333603467989e-05,8.80162175824493e-08,-3.52609219985721e-11
C3H6F2,"2,2-difluoropropane",420-45-1,250,1500,-0.008534568519953059,5.90885698473385e-05,7.18472975350039e-08,-2.9426517432779696e-11
C3H6F2,"1,2-difluoropropane",62126-90-3,250,1500,-0.00344676062608955,2.68668793082367e-05,1.1316699433516701e-07,-4.44383290856065e-11
C3H6F2,"1,3-difluoropropane",462-39-5,250,1500,-0.0045542807158378395,3.23688174722227e-05,9.20681317806662e-08,-3.5969081705093296e-11
C3H6I2,"1,1-diiodopropane",10250-52-9,250,1500,-0.00192528421383533,1.64743415298601e-05,2.0210980992428504e-08,-5.66774506809876e-12
C3H6I2,"1,2-diiodopropane",598-29-8,250,1500,-0.0013742524320037401,1.17980806589825e-05,2.51990078072692e-08,-7.345010580636058e-12
C3H6I2,"1,3-diiodopropane",627-31-6,250,1500,-0.00154098127684434,1.41481794194162e-05,2.05485780366644e-08,-5.6540452014591104e-12
C3H6I2,"2,2-diiodopropane",630-13-7,250,1500,-0.00293924873195599,2.19730177737865e-05,1.3997763243463302e-08,-3.3949441116815097e-12
C3H6O,allyl alcohol,107-18-6,250,1500,-0.0042484632214098,2.66401024509058e-05,1.01395731957766e-07,-3.89661826538649e-11
C3H6O,methyl vinyl ether,107-25-5,250,1500,-0.00478628161940958,3.5629976335633e-05,1.06563527116335e-07,-3.97989268818919e-11
C3H6O,propionaldehyde,123-38-6,250,1500,-0.00123154234220965,1.3986537610024403e-05,1.40987008638206e-07,-4.74423434251843e-11
C3H6O,acetone,67-64-1,250,1500,-0.00613693030479576,2.7479152975834e-05,1.21056931432615e-07,-4.32929483529351e-11
C3H6O,"1,2-propylene oxide",75-56-9,250,1500,-0.00328023777463699,2.02124294302089e-05,1.42380631878881e-07,-4.97133863034794e-11
C3H6O,"1,3-propylene oxide",503-30-0,250,1500,-0.00340820493084907,8.98185434474972e-06,1.54822068221384e-07,-5.4390802645833803e-11
C3H6O,(S)-(-)-propylene oxide,16088-62-3,250,1500,-0.00328023777463699,2.02124294302089e-05,1.42380631878881e-07,-4.97133863034794e-11
C3H6O,(R)-(+)-propylene oxide,15448-47-2,250,1500,-0.00328023777463699,2.02124294302089e-05,1.42380631878881e-07,-4.97133863034794e-11
C3H6O2,propanoic acid,'79-09-4',250,1500,-0.00535388748452291,3.9535781917888205e-05,7.00368802150883e-08,-2.5451581566546398e-11
C3H6O2,methyl acetate,79-20-9,250,1500,-0.0030462217179253303,2.0752460631771398e-05,1.11010630540086e-07,-4.29357281207948e-11
C3H6O2,ethyl formate,109-94-4,250,1500,-0.0018138070999339198,1.6439029972475e-05,1.19756837720858e-07,-4.3657566949985395e-11
C3H6O2S,3-mercaptopropionic acid,107-96-0,250,1500,-0.000571291418747489,1.03499513886596e-05,6.36174797549716e-08,-2.34790786336394e-11
C3H6O3,lactic acid,50-21-5,250,1500,-0.0018980019947546101,1.4608624736507699e-05,3.2193497897885495e-08,-1.16055168549044e-11
C3H6O3,methoxyacetic acid,625-45-6,250,1500,-0.00234389092415678,1.77307777145064e-05,6.07092873166379e-08,-2.1596910902680103e-11
C3H6O3,trioxane,110-88-3,250,1500,-0.00298146571188228,7.990503912307001e-06,1.38461846040111e-07,-5.27216603975927e-11
C3H6S,thiacyclobutane,287-27-4,250,1500,-0.00212279958754022,3.53507103916796e-06,1.36255036133354e-07,-5.16571530982185e-11
C3H6S,2-methylthiacyclopropane,1072-43-1,250,1500,-0.0063817260190976895,3.41451012319464e-05,9.35944681871777e-08,-3.24733914553018e-11
C3H7Br,1-bromopropane,106-94-5,250,1500,-0.00278282315473767,1.74287299176866e-05,7.42242859010336e-08,-2.8531485483966896e-11
C3H7Br,2-bromopropane,75-26-3,250,1500,-0.00356476243761141,2.33077479346682e-05,6.917276056797691e-08,-2.6766153267024103e-11
C3H7Cl,1-chloropropane,540-54-5,250,1500,-0.00457223845537843,2.76808909863904e-05,9.780476387839211e-08,-3.81970626103743e-11
C3H7Cl,2-chloropropane,75-29-6,250,1500,-0.00579904121612377,3.87905130375168e-05,8.05432793342872e-08,-2.95620539050337e-11
C3H7F,1-fluoropropane,460-13-9,250,1500,-0.006682009941963179,4.17227644921564e-05,1.1351516614803199e-07,-4.57271616622724e-11
C3H7F,2-fluoropropane,420-26-8,250,1500,-0.008046776276867229,5.00726425548087e-05,1.08551318787305e-07,-4.4160846892018205e-11
C3H7I,1-iodopropane,107-08-4,250,1500,-0.0018671635487965698,1.1855530212300901e-05,5.974404043521e-08,-2.26092318041772e-11
C3H7I,2-iodopropane,75-30-9,250,1500,-0.0023653697033800603,1.58245031821043e-05,5.561664876166071e-08,-2.1156038502609498e-11
C3H7N,propyleneimine,75-55-8,250,1500,-0.00757629878392013,3.6219560155022e-05,1.2293090689818302e-07,-4.6676512942903894e-11
