Formula,Name,CAS,Tmin,Tmax,A,B,C,D,E,F,G
C6H15Sb,triethylstibine,617-85-6,150.0,1500.0,211.97641926586,-1.3179037832689,0.0066404178518885,-1.2267661573619E-05,1.1537026618101E-08,-5.458783746484E-12,1.0272982141528E-15
C6H15Cl6OSb,triethyloxonium hexachloroantimonate,3264-67-3,150.0,1500.0,314.05144440635,-1.5374297945661,0.0081727827243954,-1.5311371266752E-05,1.4416966789547E-08,-6.7991297293468E-12,1.2736998323616E-15
C6H15O3Sb,antimony (III) ethoxide,10433-06-4,150.0,1500.0,250.18551026989,-1.4963411225283,0.0075870063882678,-1.4000141137778E-05,1.3111954128074E-08,-6.177452588749E-12,1.1583588224846E-15
C12H27Sb,"antimony, tri-n-butyl",2155-73-9,150.0,1500.0,395.77683954178,-2.7091743094472,0.013429141973684,-2.4738074246215E-05,2.3187125010781E-08,-1.0929572205867E-11,2.0491469375959E-15
C12H27O3Sb,antimony (III) n-butoxide,2155-74-0,150.0,1500.0,433.98593054639,-2.8876116487143,0.014375730510094,-2.6470553810423E-05,2.4762052520791E-08,-1.1648241048145E-11,2.1802075459291E-15
C18H12Br3Cl6NSb,tris(4-bromophenyl)aminium hexachloroantimonate,24964-91-8,150.0,1500.0,535.41575271864,-3.2677994403001,0.016855139087308,-3.1936676252318E-05,3.0141543450153E-08,-1.4133842657311E-11,2.620790059846E-15
C18H15Sb,"antimony, triphenyl",603-36-1,150.0,1500.0,408.04986672862,-3.1031115450936,0.015342383277115,-2.8712233483563E-05,2.7011890879748E-08,-1.2667241109513E-11,2.3518321146629E-15
C18H15Br2Sb,"antimony dibromide, triphenyl",1538-59-6,150.0,1500.0,439.08996002118,-3.1518265809406,0.015741476318251,-2.9543934798108E-05,2.7828250994036E-08,-1.306016763353E-11,2.4262817403579E-15
C18H15Cl2Sb,"antimony dichloride, triphenyl",594-31-0,150.0,1500.0,437.82942056101,-3.1564605113011,0.015747995064611,-2.9534305653505E-05,2.7796878993091E-08,-1.3034171011143E-11,2.4194036977736E-15
C18H15SSb,"antimony sulfide, triphenyl",3958-19-8,150.0,1500.0,423.11198796833,-3.1512369243434,0.01563193478261,-2.9268986176495E-05,2.75298094162E-08,-1.2905327331989E-11,2.3951642461354E-15
ClOSb,antimony (V) oxychloride,7791-08-4,150.0,1500.0,34.361215435849,0.11187980807024,-0.00023940621650036,2.7625350573607E-07,-1.7376844712147E-10,5.5623426009816E-14,-6.9732916310027E-18
Cl2F3Sb,antimony (V) dichlorotrifluoride,7791-16-4,150.0,1500.0,84.634958513269,-0.14796923416315,0.0011775722589584,-2.5071513468113E-06,2.5093393549695E-09,-1.2212686482302E-12,2.3241265677075E-16
Cl3Sb,antimony trichloride,10025-91-9,150.0,1500.0,60.498720080457,0.081593687940004,-9.7280633037335E-05,-1.1196105639938E-09,9.1646668141368E-11,-6.8614573341542E-14,1.5781442973053E-17
Cl3H6O15Sb,antimony (III) perchlorate trihydrate,65277-48-7,150.0,1500.0,285.33170889183,-1.0235100639641,0.0058024894452618,-1.0754786655524E-05,9.9172145100822E-09,-4.5983742949717E-12,8.5200535025657E-16
Cl5Sb,antimony pentachloride,7647-18-9,150.0,1500.0,81.183959421852,0.064660988920891,0.00025628784544774,-7.9039764403003E-07,8.7123194062746E-10,-4.3868009528526E-13,8.4483004899831E-17
F3Sb,antimony (III) fluoride,7783-56-4,150.0,1500.0,54.855404688404,-0.094620268081104,0.00077196047210543,-1.6850791783186E-06,1.7243512432283E-09,-8.5433874745115E-13,1.6484107383363E-16
F5Sb,antimony (V) fluoride,7783-70-2,150.0,1500.0,86.935624580155,-0.28972271631913,0.0017917618684815,-3.6516538165037E-06,3.6014109658339E-09,-1.742994350889E-12,3.3103242482711E-16
H3Sb,stibine,7803-52-3,150.0,1500.0,28.175998991403,0.073366742883576,-0.00014830626976924,2.0275109865434E-07,-1.130717742121E-10,1.2004712700604E-14,5.4494907508658E-18
ISSb,antimony iodide sulfide,13816-38-1,150.0,1500.0,36.479097535211,0.15232794952602,-0.00040645269781528,6.0691074222E-07,-5.1128636578739E-10,2.2525478886734E-13,-4.0163514547745E-17
I3Sb,antimony triiodide,7790-44-5,150.0,1500.0,59.891662625968,0.097364420460613,-0.00016221073836334,1.1625418195324E-07,-1.7005551368779E-11,-1.8371523877611E-14,6.5902125693068E-18
I5Sb,antimony (V) iodide,13453-12-8,150.0,1500.0,80.144582041832,0.21013302733458,-0.00044905452967925,7.5918606682121E-07,-7.8107115630146E-10,4.0212643013554E-13,-7.9694420354723E-17
NSb,antimony (III) nitride,12333-57-2,150.0,1500.0,19.643083545276,0.14179830007504,-0.00045102538380559,6.9207681165362E-07,-5.629237154192E-10,2.3558265591009E-13,-3.9981751961292E-17
N3O9Sb,antimony (III) nitrate,20328-96-5,150.0,1500.0,160.086373937,-0.50598392594473,0.0030021727018025,-5.650773813516E-06,5.2184880628722E-09,-2.4065478733216E-12,4.4212847418723E-16
ClOSb,antimony (III) oxychloride,7791-08-4,150.0,1500.0,34.361215435849,0.11187980807024,-0.00023940621650036,2.7625350573607E-07,-1.7376844712147E-10,5.5623426009816E-14,-6.9732916310027E-18
O4PSb,antimony (III) phosphate,12036-46-3,150.0,1500.0,75.070606162839,-0.093614871847337,0.0008578669689267,-1.801901513567E-06,1.7744327543626E-09,-8.5314936252733E-13,1.6106541849495E-16
PSb,antimony phosphide,53120-23-3,150.0,1500.0,24.125151488197,0.14430158054111,-0.00040425107979369,5.0807123912104E-07,-3.2547059278814E-10,1.0507576076606E-13,-1.3682059336087E-17
O3Sb2,antimony (III) oxide,1309-64-4,150.0,1500.0,59.360666031817,0.03443711367241,0.00021939111441079,-5.7887940721084E-07,6.1153866665019E-10,-3.0626934933791E-13,5.9691195785155E-17
O4Sb2,"antimony ( III,v) oxide",1332-81-6,150.0,1500.0,72.097029703158,-0.025041999469732,0.000534920626823,-1.1563725959093E-06,1.1365145040229E-09,-5.4582563047338E-13,1.033780653068E-16
O5Sb2,antimony (V) oxide,1314-60-9,150.0,1500.0,84.833393370575,-0.08452111254611,0.00085045013889736,-1.7338657838438E-06,1.6614903405489E-09,-7.8538191115808E-13,1.4706493473634E-16
O12S3Sb2,antimony (III) sulfate,7446-32-4,150.0,1500.0,219.17430278391,-0.64525104220931,0.003927811241893,-7.4465761827778E-06,6.8900768107682E-09,-3.1765345461738E-12,5.8286941573817E-16
S3Sb2,antimony (III) sulfide,1345-04-6,150.0,1500.0,66.33793875599,0.068498315023455,0.0001414570953805,-5.1665792390878E-07,5.9036676841395E-10,-3.0185917580898E-13,5.8626982145311E-17
S5Sb2,antimony (V) sulfide,1315-04-4,150.0,1500.0,96.46218124403,-0.027752443624701,0.00072056010716351,-1.6301633116332E-06,1.626203843441E-09,-7.7803162191675E-13,1.45291245331E-16
Sb2Se3,antimony (III) selenide,1315-05-5,150.0,1500.0,64.401075547924,0.25739759908136,-0.00063556482143172,8.2005229302142E-07,-5.798403535829E-10,2.1366399983142E-13,-3.2139792469925E-17
Sb2Te3,antimony (III) teluride,1327-50-0,150.0,1500.0,64.401075547924,0.25739759908136,-0.00063556482143172,8.2005229302142E-07,-5.798403535829E-10,2.1366399983142E-13,-3.2139792469925E-17
AsSb3,antimony arsenide,12255-36-6,150.0,1500.0,49.9845753725,0.24255655039892,-0.00066610902178511,9.312349147234E-07,-7.0768985059751E-10,2.7990916442752E-13,-4.5216332542591E-17
Sc,scandium,7440-20-2,150.0,1500.0,22.419843532241,-0.0011012025230294,0.0,0.0,0.0,0.0,0.0
B2Sc,scandium boride,12007-34-0,150.0,1500.0,39.366809918712,-0.037541338748997,0.00044726804926305,-1.0765120660934E-06,1.1632186937083E-09,-5.9218988078323E-13,1.1555973273884E-16
Br3Sc,scandium bromide,13465-59-3,150.0,1500.0,53.295214785965,0.12496085056688,-0.00015910206106544,1.7230807832388E-08,1.3330182999822E-10,-1.1074512792408E-13,2.7228485806011E-17
C15H3F18O6Sc,scandium hexafluoroacetylacetonate,18990-42-6,150.0,1500.0,638.40796932928,-4.2709396716454,0.021800540149765,-4.1517094655874E-05,3.927390107079E-08,-1.8433805103637E-11,3.4189602413943E-15
C15H15Sc,scandium tris(cyclopentadienyl),1298-54-0,150.0,1500.0,359.03150487048,-2.6568096047646,0.013166891921466,-2.4601090507571E-05,2.3143174815999E-08,-1.0865126769643E-11,2.0206986397171E-15
C33H57O6Sc,"scandium, tris(2,2,6,6-tetramethyl-3,5-heptanedionato)",15492-49-6,150.0,1500.0,1029.7327959823,-7.4368291845083,0.03664511206447,-6.7601351013039E-05,6.3199658145475E-08,-2.9648109721538E-11,5.5281569133581E-15
Cl3Sc,scandium chloride,10361-84-9,150.0,1500.0,51.404405593775,0.11800995505653,-0.00014932394167957,3.1674525080732E-08,8.6243828203268E-11,-7.1750194143604E-14,1.6911421888783E-17
Cl3H12O6Sc,scandium chloride hexahydrate,20662-14-0,150.0,1500.0,213.58628413976,-0.73753136861488,0.0041815945396722,-7.6814113195132E-06,7.1487651084999E-09,-3.3756476557359E-12,6.3861441157492E-16
F3Sc,scandium fluoride,13709-47-2,150.0,1500.0,54.855404688404,-0.094620268081104,0.00077196047210543,-1.6850791783186E-06,1.7243512432283E-09,-8.5433874745115E-13,1.6484107383363E-16
H2Sc,scandium (II) hydride,13598-30-6,150.0,1500.0,21.029024278102,0.11492229667677,-0.00035145138730947,5.5676165870211E-07,-4.3912729630669E-10,1.6755136100216E-13,-2.4515657044664E-17
H3Sc,scandium (III) hydride,43238-07-9,150.0,1500.0,28.175998991403,0.073366742883576,-0.00014830626976924,2.0275109865434E-07,-1.130717742121E-10,1.2004712700604E-14,5.4494907508658E-18
I3Sc,scandium (III) iodide,14474-33-0,150.0,1500.0,50.780779167744,0.20529317807154,-0.00057252936658524,9.6142475120617E-07,-9.0513802952737E-10,4.3273372088194E-13,-8.1595033217626E-17
H10N3O14Sc,scandium nitrate pentahydrate,13465-60-6,150.0,1500.0,295.23793939093,-1.2189350289863,0.0066112714361682,-1.2078345350461E-05,1.1103922462875E-08,-5.1597957578503E-12,9.602142988985E-16
C6H10O17Sc2,scandium oxalate pentahydrate,17926-77-1,150.0,1500.0,407.17622821794,-2.1064298878683,0.011019238169534,-2.0426175589333E-05,1.8959187724858E-08,-8.8197524408158E-12,1.6332257954675E-15
H16O20S3Sc2,scandium sulfate octahydrate,52788-54-2,150.0,1500.0,435.41680749381,-1.7859728068012,0.009702369215468,-1.7730690638703E-05,1.6306771847242E-08,-7.5817311595404E-12,1.4118067348923E-15
O3Sc2,scandium oxide,12060-08-1,150.0,1500.0,59.360666031817,0.03443711367241,0.00021939111441079,-5.7887940721084E-07,6.1153866665019E-10,-3.0626934933791E-13,5.9691195785155E-17
S3Sc2,scandium sulfide,12166-29-9,150.0,1500.0,66.33793875599,0.068498315023455,0.0001414570953805,-5.1665792390878E-07,5.9036676841395E-10,-3.0185917580898E-13,5.8626982145311E-17
Sc2Te3,scandium telluride,12166-44-8,150.0,1500.0,64.401075547924,0.25739759908136,-0.00063556482143172,8.2005229302142E-07,-5.798403535829E-10,2.1366399983142E-13,-3.2139792469925E-17
Se,selenium (gray),7782-49-2,150.0,1000.0,21.275870753588,0.0022089212464118,0.0,0.0,0.0,0.0,0.0
Se,selenium (a form),7782-49-2,150.0,1000.0,21.275870753588,0.0022089212464118,0.0,0.0,0.0,0.0,0.0
Se,selenium (vitreous),7782-49-2,150.0,1000.0,21.275870753588,0.0022089212464118,0.0,0.0,0.0,0.0,0.0
Br4Se,selenium tetrabromide,7789-65-3,150.0,1500.0,68.815261428352,0.10060333270899,4.0444459165781E-05,-3.9861984867971E-07,5.4148188630081E-10,-3.0720838948536E-13,6.4453298562282E-17
CH4Se,methylselenol,6486-05-1,150.0,1500.0,51.662427660422,-0.11695612440298,0.00078000263324546,-1.5216404539722E-06,1.5025557697746E-09,-7.4424671589843E-13,1.4579246359779E-16
CH4N2Se,selenourea,630-10-4,150.0,1500.0,77.478445036531,-0.22942633258709,0.0013934351094256,-2.6670523860218E-06,2.5591850174436E-09,-1.230370717965E-12,2.3472086467596E-16
CSSe,"selenosulfide, carbon",5951-19-9,150.0,1500.0,38.136650055028,0.0011407113818377,0.00025697366930674,-6.6235090839689E-07,7.1625221975044E-10,-3.60146346196E-13,6.9264004100843E-17
C2H6Se,"selenide, dimethyl",593-79-3,150.0,1500.0,82.295831036143,-0.34883454537246,0.0019114566532368,-3.6000425653787E-06,3.4442388344567E-09,-1.6560447920568E-12,3.1610058408905E-16
C3H8N2Se,"1,1-dimethyl-2-selenourea",5117-16-8,150.0,1500.0,138.74525179667,-0.69318317467142,0.0036563431501512,-6.8238566105054E-06,6.4425511486509E-09,-3.0539668712592E-12,5.7533710585754E-16
C4H4Se,selenophene,288-05-1,150.0,1500.0,100.68078952009,-0.56325806475765,0.0029554939890269,-5.6327834302633E-06,5.371271833855E-09,-2.546361055944E-12,4.7692593857941E-16
C6H5BrSe,"selenyl bromide, phenyl",34837-55-3,150.0,1500.0,156.02671878651,-0.92670576338446,0.0048085131976973,-9.1434066318816E-06,8.6846514559393E-09,-4.0997805263557E-12,7.6487154922553E-16
C6H5ClSe,"selenyl chloride, phenyl",5707-04-0,150.0,1500.0,155.39644905811,-0.92902272859328,0.0048117725710239,-9.1385920599115E-06,8.668965455834E-09,-4.0867822153574E-12,7.6143252797321E-16
C6H5ClO2Se,"seleninic acid, 4-chlorobenzene",20753-53-1,150.0,1500.0,180.86917639642,-1.0479809548052,0.0054428315954784,-1.0293578436476E-05,9.7189171296593E-09,-4.5658947771398E-12,8.4880626691687E-16
C6H6Se,benzeneselenol,645-96-5,150.0,1500.0,147.65364685865,-0.94390379933983,0.0048121117951055,-9.0815665356329E-06,8.6025269219625E-09,-4.0588639132156E-12,7.5761188428865E-16
C6H6O2Se,"seleninic acid, benzene",6996-92-5,150.0,1500.0,173.12637419204,-1.0628620254685,0.0054431708191298,-1.023655291122E-05,9.6524785947011E-09,-4.5379764744179E-12,8.4498562311357E-16
C7H4N2O2Se,2-nitrophenyl selenocyanate,51694-22-5,150.0,1500.0,200.98789610471,-1.2409884396844,0.0063754768463472,-1.2044324717212E-05,1.1346568821695E-08,-5.313711961044E-12,9.8436155382915E-16
C8H7NSe,2-methylbenzselenazole,2818-88-4,150.0,1500.0,200.38753817418,-1.3392290842584,0.0067723007219289,-1.2749045047425E-05,1.2036041112309E-08,-5.6588821234865E-12,1.0527968827965E-15
C8H7NSSe,3-methylbenzothiazole-2-selone,2786-43-8,150.0,1500.0,215.44965941045,-1.3873544634529,0.0070618522271517,-1.330579773977E-05,1.2553959648134E-08,-5.8969683456395E-12,1.0961290142049E-15
C9H9NSe,"2,5-dimethylbenzselenazole",2818-89-5,150.0,1500.0,231.02094155435,-1.5711075053021,0.0079037547422981,-1.4827447159679E-05,1.3977724177924E-08,-6.5706802001389E-12,1.2231050033882E-15
C9H9NOSe,5-methoxy-2-methylbenzselenazole,2946-17-0,150.0,1500.0,243.75730522793,-1.630586618482,0.0082192842549049,-1.5404940348818E-05,1.4502700015785E-08,-6.8102364815346E-12,1.266791872963E-15
C12H10Se,"selenide, diphenyl",1132-39-4,150.0,1500.0,274.27826943633,-2.0027298953096,0.009975674977286,-1.8719894729451E-05,1.7644181139671E-08,-8.2852791871405E-12,1.5397394255631E-15
C12H10Cl2Se,"selenium dichloride, diphenyl",2217-81-4,150.0,1500.0,304.05782327634,-2.0560788616458,0.01038128676545,-1.9541966900917E-05,1.8429169254717E-08,-8.6522090896819E-12,1.6073110088608E-15
C14H9NO2Se,N-(phenylseleno)phthalimide,71098-88-9,150.0,1500.0,338.19093866581,-2.4339022988905,0.012160632693673,-2.2834338498144E-05,2.1475535960135E-08,-1.0053316662848E-11,1.8623678674763E-15
Cl2Se,selenium (II) chloride,14457-70-6,150.0,1500.0,36.514628680487,0.1446844381119,-0.00035212983518014,4.4271060949535E-07,-3.0625022785463E-10,1.1171475634596E-13,-1.687436960028E-17
Cl4Se,selenium tetrachloride,10026-03-6,150.0,1500.0,66.294182506858,0.091335472004662,5.3481951802343E-05,-3.7936155929027E-07,4.7873788421141E-10,-2.5521514460605E-13,5.0697213372195E-17
F2Se,selenium (II) fluoride,70421-43-1,150.0,1500.0,38.815294745174,0.002930955993227,0.00026205977414866,-7.0179185975247E-07,7.8582138251222E-10,-4.1001094604598E-13,8.1745398401223E-17
F4Se,selenium tetrafluoride,13465-66-2,150.0,1500.0,70.895514634656,-0.19217149220631,0.0012818611703247,-2.6683664974806E-06,2.662881104607E-09,-1.29866654921E-12,2.4793674933845E-16
F6Se,selenium hexafluoride,7783-79-1,150.0,1500.0,130.87877206152,-0.61115886069452,0.003320855037637,-6.7867483481387E-06,6.7446423000372E-09,-3.2635845744246E-12,6.157647775578E-16
H2O3Se,selenous acid,7783-00-8,150.0,1500.0,59.238115284781,-0.06351504262628,0.00059513714929109,-1.1757179059504E-06,1.1358002142078E-09,-5.5111748154863E-13,1.0654495134513E-16
H2O4Se,selenic acid,7783-08-6,150.0,1500.0,71.974478950898,-0.12299415568098,0.00091066666125466,-1.7532110936357E-06,1.6607760504587E-09,-7.9067376208744E-13,1.5023182074496E-16
OSe,selenium monoxide,14832-90-7,150.0,1500.0,19.471438524083,0.13855429110015,-0.00044221210987041,6.872895898561E-07,-5.6626250285327E-10,2.3908837632597E-13,-4.0759083084664E-17
Br2OSe,selenium oxybromide,7789-51-7,150.0,1500.0,50.511531809834,0.089839255367914,-4.3119069323079E-05,-1.4441172336099E-07,2.500976099666E-10,-1.5383814691127E-13,3.3690542451372E-17
Cl2OSe,selenium oxychloride,7791-23-3,150.0,1500.0,49.250992350424,0.085205324993474,-3.660032289102E-05,-1.3478257892214E-07,2.1872560920422E-10,-1.2784152462134E-13,2.6812499886824E-17
F2OSe,selenium oxyfluoride,7783-43-9,150.0,1500.0,51.55165841449,-0.056548157114946,0.00057758928638595,-1.2792850480545E-06,1.3107972194447E-09,-6.4956722694671E-13,1.2543226787484E-16
O2Se,selenium dioxide,7446-08-4,150.0,1500.0,32.207802192723,0.079075178003335,-0.00012668259769148,1.0979640168594E-07,-4.1286666066839E-11,-4.6790449707763E-16,2.9277863730984E-18
F2O2Se,selenium dioxydifluoride,14984-81-7,150.0,1500.0,64.288022081948,-0.116027270192,0.00089311879846384,-1.8567782359971E-06,1.8357730559796E-09,-8.8912350763607E-13,1.6911913730532E-16
O3Se,selenium trioxide,13768-86-0,150.0,1500.0,44.944165859825,0.019596064932248,0.00018884691435555,-4.6769678618655E-07,4.8368917039011E-10,-2.4002418514493E-13,4.6614655795097E-17
SSe,selenium monosulfide,7446-34-6,150.0,1500.0,21.797196099104,0.1499080248789,-0.00046819011618874,7.0803008423388E-07,-5.7331980220349E-10,2.4055843413622E-13,-4.1113820957959E-17
S2Se,selenium disulfide,7488-56-4,150.0,1500.0,36.859317341864,0.10178264557595,-0.00017863861040598,1.5127739061797E-07,-5.5401264963398E-11,2.4722112280734E-15,2.2183106050781E-18
Br2Se2,selenium bromide,7789-52-8,150.0,1500.0,52.191668313922,0.16415941719241,-0.00032810438138144,3.2189884363451E-07,-1.4702873039049E-10,1.9472969627559E-14,3.0802130025044E-18
CSe2,"diselenide, carbon",506-80-9,150.0,1500.0,37.491028984029,0.064107139428672,-2.0336364389113E-06,-2.167808357664E-07,3.2618317872938E-10,-1.8830528745987E-13,3.9008412523732E-17
C2H6Se2,"diselenide, methyl",7101-31-7,150.0,1500.0,96.71233120932,-0.33399349665235,0.0019420008533964,-3.7112251866418E-06,3.5720883309841E-09,-1.7222899563933E-12,3.2917712410862E-16
C4H10Se2,"diselenide, diethyl",628-39-7,150.0,1500.0,157.97913796319,-0.79775033863136,0.0042049088935795,-7.8680294098963E-06,7.4554544608269E-09,-3.5458861089603E-12,6.697933651415E-16
C12H8Cl2Se2,"diselenide, bis(4-chlorophenyl)",20541-49-5,150.0,1500.0,304.18037400952,-1.9581267051134,0.010005540729358,-1.8945128399416E-05,1.7904907704077E-08,-8.407360955822E-12,1.5604572529625E-15
C12H8Cl2O3Se2,"seleninic anhydride, 4-chlorobenzene",206986-80-3,150.0,1500.0,342.38946500792,-2.1365640442797,0.010952129265267,-2.0677607962529E-05,1.9479835212907E-08,-9.1260297974859E-12,1.6915178611727E-15
C12H10Se2,"diselenide, diphenyl",1666-13-3,150.0,1500.0,288.69476961466,-1.9878888466759,0.010006219177889,-1.8831077351717E-05,1.7772030637309E-08,-8.3515243520678E-12,1.5528159657033E-15
C12H10I2Se2,"diselenide diphenyl, iodine complex",59411-08-4,150.0,1500.0,318.0585724757,-1.9830489971941,0.010129694013673,-1.9033316033568E-05,1.789609750773E-08,-8.3821316413224E-12,1.5547165782616E-15
C12H10O3Se2,"seleninic anhydride, benzene",17697-12-0,150.0,1500.0,326.90386062424,-2.1663261860281,0.010952807714747,-2.0563556916962E-05,1.934695814849E-08,-9.0701931949774E-12,1.6838765741671E-15
C14H14Se2,"diselenide, dibenzyl",1482-82-2,150.0,1500.0,349.96157636487,-2.4516456885929,0.012269127217751,-2.2987881574238E-05,2.1655396766333E-08,-1.0175120504196E-11,1.8934322066461E-15
C21H21IN2Se2,"3,3′-diethylselenacarbocyanine iodide",1049-38-3,150.0,1500.0,554.86449583425,-3.8939560427011,0.019442459431181,-3.630515371167E-05,3.408345225278E-08,-1.597030814878E-11,2.9657117234625E-15
Cl2Se2,selenium chloride,10025-68-0,150.0,1500.0,50.931128855568,0.15952548680018,-0.00032158563485748,3.3152798786444E-07,-1.7840073092023E-10,4.5469591793176E-14,-3.7978295365651E-18
F2Se2,diselenium tetrafluoride,51439-18-0,150.0,1500.0,53.231794920183,0.017772004682653,0.00029260397446577,-8.1297448137141E-07,9.1367087943379E-10,-4.7625611059209E-13,9.4821938463597E-17
S6Se2,selenium sulfide,75926-26-0,150.0,1500.0,111.52430248621,-0.075877822918415,0.0010101116129014,-2.186916005153E-06,2.1441223805794E-09,-1.0161178447729E-12,1.8862337688377E-16
C10H12Se4,tetramethyltetraselenafulvalene,55259-49-9,150.0,1500.0,299.14281147065,-1.7437832297416,0.009023270241855,-1.7020701728077E-05,1.6100696629538E-08,-7.5936984160901E-12,1.4181436910956E-15
N4Se4,"selenide, nitrogen",12033-88-4,150.0,1500.0,101.61661013374,0.017616133879449,0.00056075593135119,-1.3595889511275E-06,1.4055686466795E-09,-6.9233884073647E-13,1.3264046982414E-16
S4Se4,selenium sulfide,75926-28-2,150.0,1500.0,110.23306034626,0.050055033141284,0.00049209700158287,-1.2957758602791E-06,1.363984298963E-09,-6.7243572752585E-13,1.2811219377532E-16
